,slice_0,slice_1,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105,slice_106,slice_107,slice_108,slice_109,slice_110,slice_111,slice_112,slice_113,slice_114,slice_115,slice_116,slice_117,slice_118,slice_119,slice_120,slice_121,slice_122,slice_123,slice_124,slice_125,slice_126,slice_127,slice_128,slice_129,slice_130,slice_131,slice_132,slice_133,slice_134,slice_135,slice_136,slice_137,slice_138,slice_139,slice_140,slice_141,slice_142,slice_143,slice_144,slice_145,slice_146,slice_147,slice_148,slice_149,slice_150,slice_151,slice_152,slice_153,slice_154,slice_155,slice_156,slice_157,slice_158,slice_159,slice_160,slice_161,slice_162,slice_163,slice_164,slice_165,slice_166,slice_167,slice_168,slice_169,slice_170,slice_171,slice_172,slice_173,slice_174,slice_175,slice_176,slice_177,slice_178,slice_179,slice_180,slice_181
OAS1_0001_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9648511915568143,0.9656081716325186,0.9682238964937758,0.9168907922195935,0.9072093519504942,0.8556315251460206,0.8418434276415451,0.827997856596129,0.7973462053063295,0.826316885834703,0.8409512817368866,0.8456107241739951,0.8084720138128878,0.7725478699139936,0.7825923544270638,0.7700968633433466,0.8020064436383046,0.7754100182586988,0.8073434137192056,0.8137209011380007,0.8308409082622112,0.8232463894981769,0.8336043956200552,0.8143527356992354,0.7972520015528862,0.7698254218445711,0.7386814738445476,0.7168503686932727,0.6962337589057561,0.6854257818550993,0.6776007739506275,0.6702793073786474,0.6558511972796685,0.6426213342764215,0.639120498186915,0.6498377699330672,0.6624289571006498,0.6800645599707008,0.7021174137596846,0.7200364687799242,0.7149140444103099,0.6744024014063935,0.6532565893975235,0.6489941608003129,0.6533550467507941,0.672696225934648,0.7093460249884413,0.7402512278266518,0.7654895192320393,0.7774841611382014,0.7752369306013305,0.7694395978118859,0.7568386279654092,0.7426915109231947,0.7372216672084441,0.7246832484162004,0.7040014590974573,0.6538247445364272,0.6082429872237834,0.5898715734890638,0.627627034211585,0.6576739734902832,0.6923236291525002,0.7458868481894118,0.8357611722784983,0.9294773022778778,1.0123082274331128,1.0715654114847784,1.0638390246994247,1.068510112438725,1.0485096586340743,0.9929700284706272,0.9451686928947248,0.878648758923898,0.8329236617770817,0.8164190403950534,0.8268273720476508,0.8480752434608058,0.8743792359817604,0.9220253100986643,0.9479689391990784,0.969629211157734,0.9855520257811241,0.9841749850920701,0.9780290360261831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0002_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0576349851438287,1.047284859528618,1.0078369478571143,0.9531504687029161,0.9429941817815841,0.8754519820779536,0.876216113722945,0.8411673259051565,0.8516850563562259,0.8575329166342172,0.8536884256130687,0.8707030663500966,0.8314989849823857,0.8282631227427557,0.8972974497533269,0.912086751399943,0.90512032906741,0.880716863361393,0.8479784059002512,0.812173217549927,0.7968765005214282,0.7910232328560876,0.7901691516808519,0.8012765087719425,0.7937374576418574,0.7859315883340617,0.7886887538455739,0.800996440349373,0.8395082156249108,0.8557456380813824,0.870540099631351,0.8852636646959806,0.86362671795005,0.8353656246409484,0.8156159721388677,0.8057414352378923,0.7966365172296865,0.796801570973107,0.8049651477261184,0.8200783481451414,0.8254809080101676,0.8366814649877219,0.8636834449691825,0.8788639922673478,0.8765069026149893,0.8617425793493823,0.8591635146345322,0.8537883641230251,0.8690416876995443,0.8670697162312326,0.8644612064979887,0.8696827907834885,0.8665768503613999,0.8729077813533773,0.8789771824806567,0.875862928803453,0.8730591199958945,0.8855337457147767,0.9058968350901675,0.9227702300366677,0.9400693129034805,0.9334550752716256,0.9575443741745642,0.974015133611355,0.9513015363384577,0.9592542857006785,0.9354457204546234,0.9156991380034456,0.8608206532676452,0.813800985230345,0.8232073366171031,0.8218623613856123,0.8167668310691973,0.8039297910998083,0.7502320512239496,0.7451510827450484,0.7433690907784855,0.7417634824094752,0.7315892216801844,0.7382764126282065,0.753672791645095,0.7929397504823494,0.8043557037359378,0.8170090749575671,0.8095714294103276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0003_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.076390154150093,1.041442729803539,1.0000060370360329,0.9837011503074155,0.9426368556475324,0.9168240755000551,0.8930430238069071,0.8599876654769264,0.8878034941834317,0.871871207660518,0.8353153435919621,0.8046083906876411,0.7781563254510604,0.7667420661063677,0.7533573366291154,0.7439820564158325,0.7406406524973062,0.705355605848784,0.6786225316002811,0.6498064953731604,0.6345520603296864,0.6496819042203095,0.6772505411905226,0.6942048544666048,0.7192585938178498,0.7371725727517917,0.7654642189472788,0.7956916991606791,0.8095390410822706,0.8011088102273008,0.7820443728506284,0.7513639941917892,0.7211103726475356,0.7123761638963418,0.710631451422602,0.6856096157862511,0.6706256481343527,0.6556659271155597,0.640066441001901,0.6435082396620379,0.646054776134177,0.6422007638054859,0.6546356856376104,0.6736969517938475,0.7032488666481774,0.720152302273097,0.72029883741747,0.7234289498023221,0.7293402741701268,0.7333617131864508,0.7386630765786798,0.7429432729252863,0.7596468635451441,0.7676913762641392,0.7682522434073833,0.7837579283592871,0.8031033135689581,0.8062279428769797,0.7997334333409392,0.8155953021052108,0.8213907100252569,0.8731540288046896,0.9147378770673403,0.956375400182953,0.9756288044747369,1.0128005218577028,1.0350187001557403,1.0614071564144014,1.058288652537399,1.0426893947373501,1.0517102999824197,1.050958922979605,1.0238504674986262,0.9681900411102412,0.8939575926156165,0.8462935105265118,0.8189135280719017,0.8047769189705626,0.7819893193253197,0.7894855773329869,0.8066455630823953,0.8329643929130839,0.872654358504464,0.8855925724554334,0.9058350743583846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0004_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.004468976813611,1.0093924882758185,0.9669735726186576,0.9379710096059916,0.8910888605237115,0.8525792853194462,0.8560242430060571,0.8178392294288294,0.8383567041182269,0.8299469143476307,0.8176470475292119,0.8040485538223653,0.7597163266573731,0.7026020016402285,0.7378897064108797,0.757258336743272,0.7221301218075294,0.7213559112556331,0.7195221564775244,0.710521662465929,0.7184037887277546,0.7426733806400264,0.7771779939183638,0.7882737572865162,0.7771553298983462,0.7730896930777207,0.7688877541888853,0.762272213090877,0.7772111483169873,0.807915650656744,0.8217998796323884,0.8351299852615904,0.8282655765912662,0.8128144062552587,0.8050890765061952,0.8033502024112025,0.8051032520307869,0.8083365503179262,0.8115835456947467,0.7958001541965242,0.7824310009210333,0.7746223851384488,0.7721834500729301,0.7710942188044922,0.7581734683298378,0.7449996239469023,0.7407797268009677,0.7370481604098363,0.7397510290723481,0.7581346278072689,0.7812138789514842,0.8151348828851808,0.8292329716438774,0.8346637109565133,0.8290596385661163,0.8312844377341402,0.8478973305953114,0.8494360368646969,0.8761259478372846,0.8950145561969602,0.9403087855649228,0.978168381253185,1.0236981809053316,1.0584441908114566,1.0572429756026454,1.0617505044371187,1.0343082447988357,1.0367782460266395,1.0343236052716032,1.0202966337505741,1.022813332754352,1.0370750150444124,1.0322666290626368,1.0138640608645242,0.9425899616315653,0.8990950930066456,0.8656080739758991,0.851100086246391,0.8136211166478579,0.7800173970357613,0.7450425877275354,0.7258911404665492,0.7313412092324503,0.7703221718758865,0.8079256457342453,0.862628385940629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0005_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0535468074513903,1.025434572252972,0.9603511730778432,0.9200285458793199,0.855430478567562,0.8371267799698158,0.845703462405615,0.8132053629669659,0.8263777569522057,0.7770671157446826,0.7467204582853562,0.7137316671623113,0.6541711189565698,0.660842846900314,0.6489409398483444,0.657766601482921,0.6417177809702268,0.6393375560413892,0.6195590109582675,0.6371287578699624,0.6722861550509419,0.6904746810625852,0.7002630754287343,0.6844569956925286,0.6500739646442981,0.6771350830591865,0.7064819257495892,0.7501458197287239,0.8069085077397916,0.8546571152948315,0.8798912517238748,0.8812102132289295,0.8551915286706939,0.8224827436964831,0.812122290205101,0.8092536872455682,0.8093437783202686,0.8044412201438169,0.7911364449620824,0.7803287921070574,0.7776691700935646,0.8038765707185757,0.8275744804846843,0.8394578972150494,0.8469475304462476,0.8518717213556377,0.8757759627558808,0.8729125641745273,0.8864205693847808,0.8991665275558487,0.9179565815437658,0.917722016164946,0.9428915000473457,0.9612801263243987,0.9761565152973968,1.004890916938751,1.0231178546442938,1.0411532874887375,1.0564229980095217,1.0829864978005341,1.078729108636443,1.0810811296407354,1.078888792683472,1.0529387836696449,1.0050025950662298,0.9890954386379732,0.9655527230760944,0.9412960622623481,0.9480077258393473,0.9287113952490017,0.9117766373290352,0.9122504538926189,0.8975445064251646,0.8684899577461334,0.8059796340718128,0.7984975377075201,0.7953121117084971,0.7917996221479461,0.7795062949746009,0.805296931738503,0.8255302261724624,0.8360819310760025,0.8392451161339207,0.8523972941783743,0.8583579630613627,0.892125550504476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0006_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9733001325212274,0.9618828592408347,0.9628711012989138,0.932703291783436,0.9356357892563266,0.8773721503856046,0.8874979374586448,0.8493319019040675,0.8426309527587018,0.8729446602006441,0.86591509188696,0.840687035246684,0.8321059589944885,0.7893567032368327,0.8421085887324973,0.8628868870308984,0.8703028514419103,0.8849518598007938,0.8823726945336452,0.875077780393887,0.879709661656841,0.8708205609169446,0.8529540059207582,0.8311368162233651,0.7975041931813811,0.7681424398338077,0.7515465401716773,0.746360955208231,0.7556667860007334,0.7511285826355618,0.7321273682860752,0.7242952378037453,0.7187091969549264,0.7199945486016246,0.7278194797752182,0.7393676716168922,0.7347168187987648,0.7457018924405456,0.7611965499721433,0.7888581931837766,0.7932658624443337,0.8148172847645347,0.8098492074502606,0.7926439463915208,0.7936251652182424,0.7949972879156825,0.8054253662625325,0.821530003424973,0.8381756780276329,0.8512339225703293,0.8680119317566413,0.888125418707253,0.9001030388588672,0.9131713004569736,0.9378901144739616,0.9378031145512518,0.9501392438482765,0.9511571555671962,0.9696633000495213,0.9713777209374089,0.9918282705573197,1.0214720283524499,1.0324578703835339,1.0392749927299751,0.9924197297059048,0.9903203356359364,0.9503289787939242,0.9285356831383113,0.8330486067174147,0.814617364643442,0.8178396360343139,0.8203184952767647,0.8428322676831133,0.8278205516145197,0.7911602149139384,0.7849224020042823,0.7914861668320623,0.8052087802103115,0.8045194310021345,0.7891376821396906,0.8116658163062602,0.8618818717740638,0.8956242203139968,0.9214863663165388,0.9241995842716748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0007_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9656017547712772,0.9349218178022372,0.911335088431595,0.8740176407086437,0.8568247109512295,0.8249727201959666,0.811110567170383,0.7944967383909131,0.8078869030718429,0.8072323985630464,0.8131225446944226,0.8091093515269249,0.7746407956129773,0.7263109681764613,0.7330939355809154,0.7550496965782865,0.7124060610543108,0.7107901643554887,0.6959636622977714,0.7029619081061331,0.7161094542662914,0.7510135961163704,0.7695603255113656,0.7776398330626674,0.77196825006409,0.7900085107174306,0.800594494251007,0.8240591174293724,0.8375599009772079,0.8432916804447497,0.8419641613717637,0.8310631162622545,0.8158610742418536,0.8072876119932253,0.800657573772639,0.7853124053209115,0.7792678166325043,0.7740919789901635,0.7629882822983872,0.7689226338223423,0.7749407336790154,0.7824937729292477,0.7866290344443949,0.7943091885064578,0.8047260381080736,0.8219487247468739,0.8556658033943859,0.8808028601031596,0.8819567782321448,0.8878166041899529,0.8869942188166392,0.8885105620315672,0.8868821670831004,0.9155656694531858,0.9596114377114087,0.9856474123580087,1.0141495373193234,1.0409555525953242,1.0459406725023692,1.060838337661075,1.0575033605732402,1.0341777670281331,1.0418118029382624,1.0271237222209728,1.0273258598540815,1.027942344203393,1.0296001618184427,1.0136426368650282,1.0172969613886884,0.9659114828964812,0.9290095790199773,0.9324403007482327,0.9273130646653671,0.9292567473131871,0.8866235317580295,0.8410085199849958,0.8165015282250434,0.7910802959377045,0.7763571108708246,0.7834567262405487,0.7887750383694381,0.8019750381900819,0.8393440487706195,0.869289387013176,0.8731162611580412,0.8790279557008295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0009_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9858760176543727,1.0023949157828134,0.9928244713813941,0.9357514801196126,0.914888068632492,0.8552295424570359,0.8603759685928551,0.844648170276183,0.8298940274611694,0.8815537680235758,0.8759355524246585,0.8892658464135058,0.8786027829749486,0.8537964091531594,0.8725292575949611,0.8270085109652596,0.8108100865686511,0.7904435310459654,0.7745246431053981,0.7400833543548877,0.7221414877173462,0.7410295680064777,0.7704284728641388,0.8040532929543716,0.8011105039184251,0.7983219247475901,0.7911403540645946,0.7894960303961318,0.7862952363453815,0.7856453814975983,0.7974114033022188,0.8198264180361362,0.8410871067782825,0.8390686367812408,0.8163691127510314,0.800138118660235,0.779509958471049,0.7652610237857199,0.7649048013151059,0.7595888077945575,0.7451086692907908,0.7513333555790308,0.7433382484884983,0.7546303681108086,0.7330601645080546,0.7130402222609669,0.7228095781643425,0.7418780175010158,0.7406070544421234,0.7557788499183463,0.7496326278822758,0.7706756355269861,0.8029679727423863,0.8252140711904191,0.8350814419829815,0.8453564072999357,0.8646034225612876,0.8826953262984782,0.9119605182727064,0.9264455663247102,0.9376631857235915,0.9219430792743831,0.9446060634905605,0.9314599831203775,0.928131898487562,0.9500277345416698,0.9469083795884669,0.9664728718560063,0.9467190217272022,0.9203971671787984,0.8761302684075519,0.811455278662893,0.7476305918353774,0.7074186026987356,0.6597250976306411,0.6584507761236709,0.7044335085210337,0.720406328855274,0.7333006296234139,0.7490223801538478,0.7513145019705624,0.7723396446854502,0.7727554613966904,0.772486539932254,0.7564175577276817,0.7702219383458979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0010_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9965031386489491,1.0310264940010956,1.0499412870141371,1.0651433408846542,1.0390173542330214,0.9740477195207918,0.8873796187456672,0.8466122276475486,0.8117122533718217,0.8164857849497799,0.8120672529677283,0.8406912059550413,0.796600062566132,0.7678951014851435,0.7672414542770442,0.7558904811373645,0.7807971905570468,0.7506546503479806,0.7815986005389417,0.7949191197830854,0.8203929510822983,0.8402932526988316,0.8481747974925132,0.8133652376338876,0.8007004240559734,0.8002625718249284,0.8102835400527666,0.8166537738471508,0.8063113485425301,0.8081622640911672,0.7906523887232796,0.7577141784711837,0.724309348376799,0.6991949397722357,0.678361017848875,0.6696086612670982,0.6684869177476497,0.6639141911667632,0.6618229456428752,0.6483624063862976,0.6558718285864799,0.6674801901938089,0.6888323018709529,0.706210958514546,0.7173511243128992,0.7205572614491461,0.7193627065901682,0.7351678724350267,0.7578911400196086,0.7782958121850388,0.7852427204352623,0.791986526831518,0.7983292883617696,0.7934194045813746,0.7836511037877057,0.7600279534931327,0.7577291984264883,0.7656197892518812,0.7700132002302049,0.7687982101662248,0.7896476192072187,0.8198051297217005,0.8854443111090822,0.9603453695570817,0.9971181251684148,1.0214446006647995,1.0257671047065169,1.0346435064638648,1.04657658750335,1.0281161801476932,1.0198126879231657,1.0063771361692384,0.9599404305532071,0.8995826310135469,0.8311798042834382,0.7973899742479525,0.7737493660769663,0.7615014197968883,0.7441544708882902,0.7285051207986993,0.6889793492815718,0.665864757038174,0.6764302799087738,0.7246006379847841,0.7556278428143437,0.7658499444664477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0011_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0122039065078974,1.0186478753170767,0.9908684834785757,0.9422255832290259,0.937131800266052,0.896347239316168,0.911184897818302,0.8811078126563638,0.8712173052196478,0.8593068947954915,0.8484209506912809,0.8532860171427816,0.8248933930739715,0.7407858447083264,0.7475729679864987,0.7479822652453342,0.7779853646695412,0.7868697067761147,0.7730577179100474,0.7468732318066682,0.7271459864218561,0.7083101514103062,0.7103017136206763,0.7324065363367078,0.7511423308521843,0.7671616799613423,0.7808187508876373,0.7956665232917538,0.8264120244459703,0.8440540924425222,0.8448776418736047,0.8527918639477108,0.8369949314477325,0.8134193230906295,0.8047376299349402,0.8012479019822905,0.799063834884754,0.7950613521387013,0.7850913776914521,0.770655007575991,0.7708177535110848,0.7844104245126208,0.802989813802016,0.8106567236987261,0.8004396664673945,0.7932142391710147,0.7908806713953075,0.788046028786157,0.7874822932693405,0.797273826601959,0.790585800139577,0.8025278973269668,0.8200195111338758,0.8469731457611127,0.8623188435434382,0.8899707060086867,0.9253996922481285,0.9627861685565811,0.9986325174842905,1.01449847407392,1.0070059572778718,0.9986010740473437,0.9981365735136671,0.9908644543857432,0.9924765427835698,1.0232269257277844,1.0137264562676744,0.9945745531434452,0.9539511439061289,0.9044049739022129,0.8604397644779135,0.8266009763114995,0.8142320258579011,0.8151440233296061,0.7555249527070684,0.7173202540276606,0.7169887792352867,0.7409626875283517,0.7429389495732752,0.7432323844093395,0.7475144631658328,0.7750749986992908,0.7947292600570294,0.8240702199160003,0.8146065687370793,0.8168857999804021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
